Country,Longitude,Latitude,Average_Tone,Mentions,Goldstein
UnitedStates,-111.105,38.0258,-2,4,-10
UnitedStates,-111.658,35.19,1,10,-4
UnitedStates,-112.139,36.0544,-1,70,-10
UnitedStates,-115.763,40.8324,0,12,-10
UnitedStates,-117.122,38.4199,-1,47,-7
UnitedStates,-117.707,34.1023,-3,4,-4
UnitedStates,-117.768,33.7,-2,6,-10
UnitedStates,-117.834,48.4332,-1,4,-2
UnitedStates,-118.327,34.0983,1,11,-7
UnitedStates,-118.526,34.2747,-3,20,-10
UnitedStates,-119.001,44.5002,1,18,-2
UnitedStates,-119.746,36.17,-1,1771,-4
UnitedStates,-119.814,39.5296,-2,1,-10
UnitedStates,-120.501,47.5001,0,8,-4
UnitedStates,-120.545,34.559,-4,5,-4
UnitedStates,-121.287,37.9528,-2,9,-4
UnitedStates,-121.508,38.5974,-4,4,-2
UnitedStates,-122.127,44.5672,0,987,-5
UnitedStates,-122.182,37.4538,-1,16,-2
UnitedStates,-122.271,37.8044,2,2,-6
UnitedStates,-122.285,37.8313,-3,20,-10
UnitedStates,-122.435,47.8332,-3,6,-4
UnitedStates,-122.919,38.0119,4,8,-10
UnitedStates,-123.115,44.9182,-4,4,-10
UnitedStates,-123.468,43.3654,3,10,-2
UnitedStates,-144.501,68.7506,-3,20,-5
UnitedStates,-157.531,21.1098,-1,75,-5
UnitedStates,-159.808,57.3264,-1,8,-3
UnitedStates,-69.3977,44.6074,0,189,-2
UnitedStates,-70.2995,41.6357,-3,1,-4
UnitedStates,-71.5314,42.2373,-1,23,-6
UnitedStates,-71.9851,43.414,0,16,-5
UnitedStates,-72.662,40.917,-2,28,-3
UnitedStates,-72.7093,44.0407,-2,215,-4
UnitedStates,-74.0443,40.689,3,3,-2
UnitedStates,-74.9384,42.1497,-1,1015,-4
UnitedStates,-75.1638,39.9523,1,18,-3
UnitedStates,-76.7902,39.0724,-1,70,-3
UnitedStates,-77.0003,38.889,0,8,-6
UnitedStates,-77.0262,38.8964,-1,8,-2
UnitedStates,-77.0726,38.9073,0,5,-4
UnitedStates,-77.264,40.5773,0,189,-4
UnitedStates,-78.6386,35.7721,0,20,-2
UnitedStates,-79.7625,36.4646,-2,12,-2
UnitedStates,-79.9665,32.7668,0,16,-4
UnitedStates,-80.13,25.7907,0,5,-2
UnitedStates,-80.2787,25.7195,-2,6,-5
UnitedStates,-80.4498,26.6503,-2,15,-4
UnitedStates,-81.2414,42.149,-1,158,-2
UnitedStates,-81.2498,37.7501,-8,5,-10
UnitedStates,-81.717,27.8333,0,763,-6
UnitedStates,-81.8854,31.6074,-3,10,-2
UnitedStates,-82.7899,40.7337,0,4,-2
UnitedStates,-84.5038,39.1381,0,20,-10
UnitedStates,-84.6514,37.669,0,18,-5
UnitedStates,-86.7489,35.7449,1,5,-10
UnitedStates,-87.6501,41.85,-1,72,-8
UnitedStates,-89.0022,40.3363,0,37,-4
UnitedStates,-89.6385,44.2563,-3,418,-7
UnitedStates,-90.3502,45.6833,-3,1,-10
UnitedStates,-90.9235,42.8853,-3,266,-10
UnitedStates,-92.302,38.4623,0,43,-5
UnitedStates,-93.214,42.0046,-1,329,-3
UnitedStates,-93.4266,30.4544,-1,6,-2
UnitedStates,-93.9196,45.7326,-3,1118,-9
UnitedStates,-95.3633,29.7633,0,2,-2
UnitedStates,-95.5377,29.6186,7,2,-2
UnitedStates,-96.9247,35.5376,-2,28,-4
Vietnam,105.85,21.0333,3,45,-9
Yemen,48.0,15.0,-4,2,-10
Zambia,28.2833,-15.4167,-1,2,-5
Zimbabwe,31.0447,-17.8178,-3,102,-9
Zimbabwe,32.6236,-20.1883,0,21,-10
Angola,16.9333,-12.3833,-3,60,-4
Angola,18.5,-12.5,-3,6,-2
Antarctica,32.3438,-85.6221,0,4,-2
Argentina,-63.1655,-36.2658,-5,2,-2
Australia,118.3,-21.25,-1,10,-10
Australia,145.56,-42.98,-1,1,-6
Australia,145.717,-42.5667,-2,52,-5
Australia,146.011,-17.5758,0,10,-10
Australia,147.2,-36.554,0,10,-2
Australia,147.392,-41.0005,0,20,-4
Australia,148.067,-19.8833,0,180,-7
Australia,151.263,-33.8747,1,8,-10
Belgium,4.0,50.8333,-6,8,-2
Bolivia,-68.15,-16.5,-2,2,-2
Botswana,24.0,-22.0,-3,3,-5
Brazil,-37.55,-7.58333,-7,10,-2
Brazil,-47.9167,-15.7833,-6,2,-10
Brazil,-72.7833,-8.96667,-5,10,-2
Cambodia,105.0,13.0,1,10,-5
Canada,-108.5,59.55,-4,3,-10
Canada,-120.233,55.7667,-4,24,-4
Canada,-123.133,49.25,0,167,-4
Canada,-123.417,48.4333,-5,10,-2
Canada,-123.467,48.8167,0,2,-10
Canada,-128.7,54.0,-1,114,-6
Canada,-135.3,65.8167,0,16,-10
Canada,-65.5167,45.7167,1,24,-4
Canada,-73.5833,45.5,-1,10,-10
Canada,-80.9667,46.5,0,3,-2
Canada,-95.0,60.0,-1,323,-4
Canada,-97.1667,49.8833,-1,90,-2
Canada,-97.7167,52.15,-3,14,-2
CaymanIslands,-80.6667,19.5,-2,10,-2
China,105.0,35.0,-1,549,-4
China,106.075,25.8083,3,1,-10
China,90.0,32.0,3,4,-10
CostaRica,-82.7833,9.6,-1,4,-10
CostaRica,-84.0,10.0,-2,232,-8
CostaRica,-84.8388,9.97615,-2,10,-10
CostaRica,-87.0667,5.53333,-5,18,-8
CzechRepublic,14.4003,49.9952,-1,2,-2
DominicanRepublic,-69.8167,19.2167,-3,2,-5
Ecuador,-79.9,-2.16667,-1,5,-4
France,4.84511,43.3329,-2,24,-10
France,5.73333,45.6333,-2,323,-4
Germany,11.7333,48.4,-3,10,-2
Germany,13.4,52.5167,-3,42,-8
Germany,7.1,50.7333,-2,25,-3
Honduras,-86.5,15.0,-7,15,-10
Honduras,-87.55,13.7833,1,20,-10
Honduras,-89.1167,14.6,-3,8,-10
HongKong,113.941,22.2614,-2,46,-2
Iceland,-18.0,65.0,0,2,-4
India,71.1833,23.0167,-7,4,-9
India,71.6833,22.7,-7,3,-9
India,72.8258,18.975,-1,104,-3
India,75.0,14.0,-2,5,-2
India,76.3167,32.2167,-3,16,-5
India,77.2167,28.6667,-5,271,-3
India,77.55,28.5667,-1,3,-10
India,80.2833,13.0833,-5,18,-3
India,95.7,28.7,0,5,-5
Indonesia,106.55,-5.6,-1,10,-5
Indonesia,107.917,-2.83333,0,60,-10
Indonesia,95.5312,5.3672,-6,10,-4
Ireland,-8.0,53.0,-2,24,-6
Israel,34.75,31.5,-1,36,-6
Italy,12.4833,41.9,-2,19,-5
Italy,9.2,45.4667,-2,3,-10
Japan,135.95,33.5833,-3,54,-2
Jersey,-2.12585,49.1961,0,38,-2
Kenya,34.8167,-0.65,3,4,-10
Kenya,35.7167,-0.166667,0,10,-2
Kenya,36.2969,-0.836398,4,20,-10
Kenya,38.0,1.0,-2,92,-5
Kenya,38.1494,-3.00291,-1,4,-5
Kenya,40.0713,-3.03566,-1,1,-4
Lebanon,35.5097,33.8719,-6,58,-4
Luxembourg,6.11417,49.8486,-4,10,-2
Luxembourg,6.1667,49.75,0,55,-4
Madagascar,47.0,-20.0,1,10,-4
Madagascar,47.5167,-18.9167,1,40,-4
Malaysia,100.883,4.4,0,20,-2
Malaysia,101.7,3.16667,-1,5,-5
Malaysia,112.5,2.5,-1,40,-10
Mexico,-93.7833,16.4167,-4,10,-2
Nepal,84.5,27.5833,4,6,-10
Nepal,85.3167,27.7167,0,6,-5
Netherlands,5.75,52.5,-1,401,-4
NewZealand,174.0,-41.0,-2,12,-6
Nigeria,8.0,10.0,-3,20,-3
Norway,10.0,62.0,2,10,-6
Panama,-81.8333,8.73333,1,10,-5
Peru,-72.1031,-16.9978,-3,4,-4
Peru,-79.5156,-7.45611,-7,46,-10
Peru,-79.7081,-5.15389,-3,2,-4
Philippines,120.55,16.45,-4,75,-6
Philippines,121.417,14.4622,-1,4,-9
Philippines,123.4,8.63333,-4,26,-8
Philippines,123.417,10.4833,-1,21,-5
Philippines,124.487,11.3697,-1,10,-5
Philippines,124.995,12.6395,0,10,-4
PuertoRico,-66.4838,18.2359,0,16,-10
Russia,100.0,60.0,0,28,-4
Russia,50.15,53.2,0,2,-2
Rwanda,29.5624,-2.6257,-4,10,-10
SouthAfrica,18.2728,-32.9002,-5,7,-10
SouthAfrica,29.5667,-25.0167,-4,10,-5
SouthKorea,128.621,38.0739,-1,20,-2
SriLanka,80.6356,7.2955,-3,1,-5
Switzerland,9.38333,47.3,-2,10,-4
Taiwan,121.0,23.5,-3,162,-2
Tanzania,29.85,-5.21667,-2,4,-10
Tanzania,39.2833,-6.8,-6,439,-3
Thailand,100.0,15.0,-1,283,-7
Thailand,103.652,18.363,1,10,-10
Thailand,104.147,17.1612,-1,4,-10
Turkmenistan,58.3833,37.95,4,2,-4
Ukraine,30.5167,50.4333,-5,7,-2
UnitedArabEmirates,52.6013,24.3259,1,220,-10
UnitedKingdom,-0.45,51.4667,-2,448,-2
UnitedKingdom,-0.8,54.2,-5,10,-5
UnitedKingdom,-2.21667,53.5,-2,10,-4
UnitedKingdom,-3.0,55.15,-6,10,-10
UnitedKingdom,-3.2,55.95,-2,15,-3
UnitedKingdom,-5.93333,54.5833,0,6,-10
UnitedKingdom,-6.0,54.6667,-3,4,-2
UnitedKingdom,-6.5,54.5,4,18,-2
UnitedStates,-104.821,38.8339,-6,60,-6
UnitedStates,-104.985,39.7392,-1,32,-6
UnitedStates,-105.327,39.0646,-2,84,-5
UnitedStates,-105.551,44.2505,-3,12,-2
UnitedStates,-106.598,37.7258,-2,4,-2
UnitedStates,-106.651,35.0845,-1,20,-2
UnitedStates,-108.826,31.9998,-5,10,-2
UnitedStates,-110.326,46.9048,0,412,-3
UnitedStates,-111.827,41.3333,-2,4,-5
UnitedStates,-111.854,40.1135,0,106,-3
UnitedStates,-112.074,33.4484,-5,3,-4
UnitedStates,-113.994,46.8721,0,2,-4
UnitedStates,-114.51,44.2394,1,25,-7
UnitedStates,-115.137,36.175,0,4,-2
UnitedStates,-115.501,41.0002,-3,354,-10
UnitedStates,-116.168,34.6667,-2,4,-10
UnitedStates,-116.801,33.0334,0,2,-4
UnitedStates,-118.438,34.7044,-2,20,-3
UnitedStates,-118.68,46.3904,2,2,-2
UnitedStates,-118.932,34.1203,2,50,-4
UnitedStates,-119.682,34.0186,-3,9,-2
UnitedStates,-119.828,34.4358,-4,135,-10
UnitedStates,-119.834,36.6666,-2,6,-2
UnitedStates,-120.001,34.25,-1,12,-2
UnitedStates,-120.019,38.1681,-6,6,-4
UnitedStates,-120.034,34.7333,-2,11,-3
UnitedStates,-120.382,36.7536,-1,2,-10
UnitedStates,-121.216,37.7974,-4,1,-10
UnitedStates,-121.494,38.5816,-2,48,-7
UnitedStates,-121.521,38.5191,-2,4,-10
UnitedStates,-121.681,36.655,-1,1,-4
UnitedStates,-121.785,48.4665,-2,2,-6
UnitedStates,-121.884,37.5999,-6,113,-2
UnitedStates,-122.613,48.5126,-2,8,-6
UnitedStates,-122.709,42.1946,2,30,-5
UnitedStates,-123.656,41.7832,-4,2,-10
UnitedStates,-123.924,46.1651,1,8,-4
UnitedStates,-124.038,41.5265,-2,50,-10
UnitedStates,-124.113,46.9084,0,2,-9
UnitedStates,-124.218,43.3665,1,40,-4
UnitedStates,-152.268,61.385,-1,396,-4
UnitedStates,-156.311,20.9228,-2,10,-6
UnitedStates,-67.3103,44.5723,-7,10,-5
UnitedStates,-71.0598,42.3584,-4,8,-10
UnitedStates,-71.3495,42.2834,0,8,-10
UnitedStates,-71.5101,41.6772,0,8,-5
UnitedStates,-71.5653,43.4108,1,468,-4
UnitedStates,-73.1134,41.2182,-4,4,-4
UnitedStates,-73.9465,41.2745,-4,2,-10
UnitedStates,-73.9662,40.7834,-2,7,-10
UnitedStates,-74.4999,40.1671,3,8,-5
UnitedStates,-74.5089,40.314,0,93,-5
UnitedStates,-74.7829,41.7001,4,28,-5
UnitedStates,-76.013,36.8421,0,1,-2
UnitedStates,-76.4436,36.9415,-2,39,-8
UnitedStates,-77.0178,38.8773,0,56,-3
UnitedStates,-77.0364,38.8951,-1,1420,-5
UnitedStates,-77.4603,37.5538,4,1,-5
UnitedStates,-77.483,38.7001,-2,6,-4
UnitedStates,-78.2057,37.768,0,106,-3
UnitedStates,-79.8431,35.6411,-1,185,-4
UnitedStates,-80.4456,37.8018,0,6,-4
UnitedStates,-80.4831,26.1504,-1,280,-10
UnitedStates,-80.9696,38.468,-1,17,-5
UnitedStates,-81.3084,40.3234,0,4,-2
UnitedStates,-81.7184,25.9412,-4,1,-10
UnitedStates,-81.859,26.4251,-5,10,-9
UnitedStates,-82.7755,40.3736,-4,107,-6
UnitedStates,-84.5163,39.1314,-7,1,-10
UnitedStates,-84.5603,43.3504,-2,19,-5
UnitedStates,-86.2604,39.8647,-3,10,-2
UnitedStates,-89.2503,29.1669,0,18,-2
UnitedStates,-89.9367,29.1869,-3,7,-2
UnitedStates,-90.0751,29.9546,0,7,-2
UnitedStates,-93.0551,48.4802,1,6,-4
UnitedStates,-93.2983,44.8408,-4,238,-10
UnitedStates,-93.6091,41.6005,-2,10,-3
UnitedStates,-97.1331,33.2148,-5,6,-5
UnitedStates,-97.6475,31.106,-1,505,-5
UnitedStates,0.0,0.0,0,71,-4
Venezuela,-66.0,8.0,-2,10,-4
Vietnam,106.0,16.0,0,122,-6
Zambia,24.0833,-14.0333,-6,28,-2
Zambia,30.0,-15.0,0,10,-6
Zimbabwe,29.9841,-16.5272,-5,30,-6
Zimbabwe,30.864,-16.4315,-2,4,-10
Zimbabwe,31.5312,-17.7119,0,14,-10
Zimbabwe,31.6605,-19.9735,-5,21,-10
Algeria,3.05056,36.7631,-5,4,-6
Argentina,-64.0,-34.0,0,1,-10
Australia,115.75,-32.05,4,20,-2
Australia,132.7,-12.1333,0,8,-10
Australia,133.0,-27.0,-2,264,-3
Australia,146.833,-18.0,-2,1017,-3
Australia,150.7,-35.1333,-1,10,-2
Australia,153.017,-27.5,-1,34,-6
Australia,153.033,-30.5,-3,8,-4
Austria,13.3333,47.3333,0,20,-2
Austria,13.8333,46.75,-2,2,-10
Austria,16.3667,48.2,-2,14,-9
Bahamas,-76.0,24.25,1,2,-6
Bangladesh,90.0,24.0,1,150,-3
Bangladesh,90.4086,23.7231,-3,30,-5
Belize,-88.75,17.25,0,6,-2
Bermuda,-64.75,32.3333,1,4,-2
Botswana,25.15,-17.8167,-8,10,-2
Botswana,25.6667,-20.6667,-2,6,-2
Brazil,-43.4167,-20.2333,-6,10,-2
Brazil,-46.2167,-1.6,-4,68,-10
Bulgaria,23.3167,42.6833,0,22,-3
BurkinaFaso,-2.0,13.0,-4,20,-4
Canada,-103.0,54.5,-2,144,-2
Canada,-128.533,52.5833,1,3,-10
Canada,-59.7833,45.95,0,78,-10
Canada,-63.1333,56.65,0,2,-2
Canada,-63.5,46.3333,-1,150,-2
Canada,-75.7,45.4167,-1,169,-3
Canada,-79.4167,43.6667,-2,141,-4
Canada,-81.0,42.0,-1,4,-7
Canada,-83.1333,42.0833,-2,6,-2
Chad,20.7509,16.6836,-2,1,-6
Chile,-72.9617,-41.3983,0,3,-10
Chile,-74.0,-48.0,0,6,-10
China,106.268,31.3481,-2,50,-2
China,110.167,21.2597,2,4,-2
China,121.141,31.7867,-3,10,-4
CostaRica,-82.6069,9.58991,0,10,-10
CostaRica,-82.7533,9.65597,0,12,-8
Denmark,10.0,57.3333,0,10,-2
Denmark,12.5833,55.6667,0,376,-4
France,-1.70904,47.3805,-3,6,-10
France,2.0,46.0,-3,126,-5
France,2.8971,42.6962,0,4,-2
France,5.86085,45.6476,-5,3,-5
Germany,11.5833,48.15,-3,66,-5
Ghana,-2.0,8.0,-1,20,-2
Gibraltar,-5.43333,36.15,0,10,-2
Greece,22.0,39.0,-5,48,-2
Greece,22.3333,37.3,0,5,-10
Guatemala,-89.1333,15.4,0,129,-9
Guatemala,-90.25,15.5,-1,2,-10
HongKong,114.167,22.25,1,27,-6
India,72.8106,18.9069,0,27,-4
India,73.15,21.0167,-7,18,-4
India,73.4667,20.9167,1,10,-5
India,77.2,28.6,-7,27,-3
India,77.5833,12.9833,-4,7,-4
India,77.8833,29.8667,-1,58,-2
India,78.05,27.1667,-4,9,-5
India,78.4744,17.3753,0,14,-6
India,79.9667,14.4333,-2,10,-2
India,81.8833,25.5,-3,83,-7
India,95.65,27.35,-1,10,-5
Indonesia,100.434,-1.24718,-1,2,-2
Indonesia,102.517,-1.1,-4,10,-4
Indonesia,120.0,-5.0,-1,29,-4
Iraq,44.0,33.0,-2,11,-4
IsleofMan,-4.48333,54.15,-2,10,-4
Israel,35.5575,31.7633,0,20,-2
Japan,135.75,35.0,-2,3,-2
Japan,138.0,36.0,0,44,-5
Japan,139.751,35.685,-1,74,-4
Kazakhstan,65.5092,44.8528,1,4,-2
Kazakhstan,76.95,43.25,1,6,-2
Kazakhstan,79.55,46.8167,4,1,-4
Kenya,39.8034,-3.0092,-2,9,-4
Kenya,40.8991,-2.26925,3,10,-5
Kyrgyzstan,80.0,42.0,-2,10,-10
Lebanon,35.5324,33.6504,-3,9,-4
Lebanon,35.7991,34.1252,-6,2,-4
Libya,17.0,25.0,-2,13,-3
Madagascar,48.9665,-14.021,0,7,-5
Malta,14.3622,35.9564,2,10,-5
Malta,14.5833,35.8333,-1,17,-4
Mexico,-103.333,20.6667,-5,18,-10
Mexico,-105.197,24.5242,2,2,-10
Mexico,-105.433,21.6,-5,12,-10
Myanmar,97.5,26.0,3,5,-2
Namibia,17.0,-22.0,-3,17,-7
Namibia,17.0836,-22.57,2,10,-10
Netherlands,5.66756,51.9733,0,4,-4
Nigeria,6.26417,4.92472,0,8,-6
Nigeria,6.65471,4.37941,0,6,-2
Nigeria,7.53333,9.08333,-4,14,-6
Nigeria,8.25082,11.4148,-3,3,-10
Oman,57.0,21.0,1,10,-10
Pakistan,73.1667,33.7,0,5,-5
Peru,-76.0,-10.0,-2,8,-2
Philippines,121.0,14.5833,0,2,-4
Russia,109.0,53.0,1,38,-2
Russia,37.6156,55.7522,0,118,-3
Russia,40.2333,52.3167,-4,4,-7
Rwanda,30.0,-2.0,-1,94,-4
Singapore,103.8,1.3667,0,34,-7
SouthAfrica,24.0,-29.0,-4,49,-5
SouthAfrica,28.0833,-26.2,-5,802,-5
SouthAfrica,28.25,-26.0833,-8,40,-5
SouthAfrica,32.054,-28.7754,-4,3,-2
SouthKorea,127.0,37.5664,-3,3,-10
SriLanka,81.6924,7.7102,-6,8,-10
Swaziland,31.5,-26.5,0,1,-4
Switzerland,8.0,47.0,-5,20,-10
Tanzania,33.45,-8.9,-8,120,-2
Tanzania,35.9333,-3.6,-2,3,-5
Tanzania,37.5,-9.0,-2,10,-2
Thailand,100.084,20.3527,-2,348,-4
Thailand,100.517,13.75,-4,212,-6
Thailand,102.1,15.0333,-5,5,-10
Thailand,104.215,17.9651,-2,2,-10
Turkey,28.9647,41.0186,0,8,-2
Turkey,32.873,39.9455,-13,2,-2
Turkey,35.0,39.0,1,12,-2
Turkmenistan,53.8385,38.0704,0,8,-2
UnitedArabEmirates,54.0,24.0,0,3,-10
UnitedKingdom,-0.116667,51.5,-1,186,-6
UnitedKingdom,-2.0,54.0,0,192,-5
UnitedKingdom,-5.5,54.3667,0,6,-4
UnitedKingdom,0.116667,52.2,-1,60,-5
UnitedStates,-107.913,40.0394,-2,320,-5
UnitedStates,-108.084,40.65,0,10,-5
UnitedStates,-108.151,35.6781,0,5,-4
UnitedStates,-110.872,37.2894,3,1,-2
UnitedStates,-111.388,33.7712,0,41,-8
UnitedStates,-114.461,42.563,-3,2,-2
UnitedStates,-115.439,43.3121,-3,2,-2
UnitedStates,-117.157,32.7153,0,6,-4
UnitedStates,-117.919,33.6411,-4,14,-4
UnitedStates,-118.244,34.0522,0,9,-4
UnitedStates,-118.259,34.09,-2,10,-10
UnitedStates,-118.293,36.5785,-3,9,-4
UnitedStates,-118.408,48.8885,-2,5,-2
UnitedStates,-119.901,38.0666,-6,4,-4
UnitedStates,-120.189,36.6066,-5,10,-4
UnitedStates,-121.372,38.4088,-4,2,-4
UnitedStates,-121.851,38.0666,-2,4,-10
UnitedStates,-121.868,37.9833,-6,8,-2
UnitedStates,-122.273,37.8716,-2,50,-5
UnitedStates,-122.332,47.6062,-1,28,-7
UnitedStates,-122.419,37.7749,0,134,-6
UnitedStates,-122.676,45.5235,0,59,-4
UnitedStates,-122.784,39.0999,-4,5,-6
UnitedStates,-149.9,61.2181,-2,1,-2
UnitedStates,-157.858,21.3069,-2,65,-5
UnitedStates,-66.335,18.2766,-1,5,-2
UnitedStates,-70.0328,41.7001,-1,2,-10
UnitedStates,-70.5931,42.6486,0,5,-2
UnitedStates,-70.7906,44.9548,0,3,-4
UnitedStates,-70.9111,41.8932,0,2,-2
UnitedStates,-72.5579,42.8509,3,1,-5
UnitedStates,-72.5829,42.5834,0,2,-10
UnitedStates,-73.5104,42.357,0,28,-10
UnitedStates,-73.8553,40.8472,-2,4,-6
UnitedStates,-73.9737,40.7809,1,5,-2
UnitedStates,-74.0879,40.8457,3,5,-4
UnitedStates,-74.5496,40.5668,0,24,-2
UnitedStates,-74.6454,40.6807,0,6,-2
UnitedStates,-74.7429,40.2171,-6,20,-4
UnitedStates,-75.5148,39.3498,-2,138,-4
